# INERT PLACEHOLDER — NOT real data. No free historical traffic source exists.
# Flat value on every cell/month; MCDA traffic weight is set to 0 so this
# NEVER influences any ranking. Present only to keep the 3-stream shape.
zone,lat,lon,month,traffic
87608b010ffffff,18.96333,72.79851,16,50.0
87608b010ffffff,18.96333,72.79851,17,50.0
87608b010ffffff,18.96333,72.79851,18,50.0
87608b010ffffff,18.96333,72.79851,19,50.0
87608b010ffffff,18.96333,72.79851,20,50.0
87608b010ffffff,18.96333,72.79851,21,50.0
87608b010ffffff,18.96333,72.79851,22,50.0
87608b010ffffff,18.96333,72.79851,23,50.0
87608b010ffffff,18.96333,72.79851,24,50.0
87608b010ffffff,18.96333,72.79851,25,50.0
87608b010ffffff,18.96333,72.79851,26,50.0
87608b010ffffff,18.96333,72.79851,27,50.0
87608b010ffffff,18.96333,72.79851,28,50.0
87608b010ffffff,18.96333,72.79851,29,50.0
87608b010ffffff,18.96333,72.79851,30,50.0
87608b010ffffff,18.96333,72.79851,31,50.0
87608b010ffffff,18.96333,72.79851,32,50.0
87608b010ffffff,18.96333,72.79851,33,50.0
87608b010ffffff,18.96333,72.79851,34,50.0
87608b010ffffff,18.96333,72.79851,35,50.0
87608b010ffffff,18.96333,72.79851,36,50.0
87608b010ffffff,18.96333,72.79851,37,50.0
87608b010ffffff,18.96333,72.79851,38,50.0
87608b010ffffff,18.96333,72.79851,39,50.0
87608b010ffffff,18.96333,72.79851,40,50.0
87608b010ffffff,18.96333,72.79851,41,50.0
87608b012ffffff,18.98492,72.80257,0,50.0
87608b012ffffff,18.98492,72.80257,1,50.0
87608b012ffffff,18.98492,72.80257,2,50.0
87608b012ffffff,18.98492,72.80257,3,50.0
87608b012ffffff,18.98492,72.80257,4,50.0
87608b012ffffff,18.98492,72.80257,5,50.0
87608b012ffffff,18.98492,72.80257,6,50.0
87608b012ffffff,18.98492,72.80257,7,50.0
87608b012ffffff,18.98492,72.80257,8,50.0
87608b012ffffff,18.98492,72.80257,9,50.0
87608b012ffffff,18.98492,72.80257,10,50.0
87608b012ffffff,18.98492,72.80257,11,50.0
87608b012ffffff,18.98492,72.80257,12,50.0
87608b012ffffff,18.98492,72.80257,13,50.0
87608b012ffffff,18.98492,72.80257,14,50.0
87608b012ffffff,18.98492,72.80257,15,50.0
87608b012ffffff,18.98492,72.80257,16,50.0
87608b012ffffff,18.98492,72.80257,17,50.0
87608b012ffffff,18.98492,72.80257,18,50.0
87608b012ffffff,18.98492,72.80257,19,50.0
87608b012ffffff,18.98492,72.80257,20,50.0
87608b012ffffff,18.98492,72.80257,21,50.0
87608b012ffffff,18.98492,72.80257,22,50.0
87608b012ffffff,18.98492,72.80257,23,50.0
87608b012ffffff,18.98492,72.80257,24,50.0
87608b012ffffff,18.98492,72.80257,25,50.0
87608b012ffffff,18.98492,72.80257,26,50.0
87608b012ffffff,18.98492,72.80257,27,50.0
87608b012ffffff,18.98492,72.80257,28,50.0
87608b012ffffff,18.98492,72.80257,29,50.0
87608b012ffffff,18.98492,72.80257,30,50.0
87608b012ffffff,18.98492,72.80257,31,50.0
87608b012ffffff,18.98492,72.80257,32,50.0
87608b012ffffff,18.98492,72.80257,33,50.0
87608b012ffffff,18.98492,72.80257,34,50.0
87608b012ffffff,18.98492,72.80257,35,50.0
87608b012ffffff,18.98492,72.80257,36,50.0
87608b012ffffff,18.98492,72.80257,37,50.0
87608b012ffffff,18.98492,72.80257,38,50.0
87608b012ffffff,18.98492,72.80257,39,50.0
87608b012ffffff,18.98492,72.80257,40,50.0
87608b012ffffff,18.98492,72.80257,41,50.0
87608b014ffffff,18.95,72.81467,0,50.0
87608b014ffffff,18.95,72.81467,1,50.0
87608b014ffffff,18.95,72.81467,2,50.0
87608b014ffffff,18.95,72.81467,3,50.0
87608b014ffffff,18.95,72.81467,4,50.0
87608b014ffffff,18.95,72.81467,5,50.0
87608b014ffffff,18.95,72.81467,6,50.0
87608b014ffffff,18.95,72.81467,7,50.0
87608b014ffffff,18.95,72.81467,8,50.0
87608b014ffffff,18.95,72.81467,9,50.0
87608b014ffffff,18.95,72.81467,10,50.0
87608b014ffffff,18.95,72.81467,11,50.0
87608b014ffffff,18.95,72.81467,12,50.0
87608b014ffffff,18.95,72.81467,13,50.0
87608b014ffffff,18.95,72.81467,14,50.0
87608b014ffffff,18.95,72.81467,15,50.0
87608b014ffffff,18.95,72.81467,16,50.0
87608b014ffffff,18.95,72.81467,17,50.0
87608b014ffffff,18.95,72.81467,18,50.0
87608b014ffffff,18.95,72.81467,19,50.0
87608b014ffffff,18.95,72.81467,20,50.0
87608b014ffffff,18.95,72.81467,21,50.0
87608b014ffffff,18.95,72.81467,22,50.0
87608b014ffffff,18.95,72.81467,23,50.0
87608b014ffffff,18.95,72.81467,24,50.0
87608b014ffffff,18.95,72.81467,25,50.0
87608b014ffffff,18.95,72.81467,26,50.0
87608b014ffffff,18.95,72.81467,27,50.0
87608b014ffffff,18.95,72.81467,28,50.0
87608b014ffffff,18.95,72.81467,29,50.0
87608b014ffffff,18.95,72.81467,30,50.0
87608b014ffffff,18.95,72.81467,31,50.0
87608b014ffffff,18.95,72.81467,32,50.0
87608b014ffffff,18.95,72.81467,33,50.0
87608b014ffffff,18.95,72.81467,34,50.0
87608b014ffffff,18.95,72.81467,35,50.0
87608b014ffffff,18.95,72.81467,36,50.0
87608b014ffffff,18.95,72.81467,37,50.0
87608b014ffffff,18.95,72.81467,38,50.0
87608b014ffffff,18.95,72.81467,39,50.0
87608b014ffffff,18.95,72.81467,40,50.0
87608b014ffffff,18.95,72.81467,41,50.0
87608b015ffffff,18.94175,72.79445,0,50.0
87608b015ffffff,18.94175,72.79445,1,50.0
87608b015ffffff,18.94175,72.79445,2,50.0
87608b015ffffff,18.94175,72.79445,3,50.0
87608b015ffffff,18.94175,72.79445,4,50.0
87608b015ffffff,18.94175,72.79445,5,50.0
87608b015ffffff,18.94175,72.79445,6,50.0
87608b015ffffff,18.94175,72.79445,7,50.0
87608b015ffffff,18.94175,72.79445,8,50.0
87608b015ffffff,18.94175,72.79445,9,50.0
87608b015ffffff,18.94175,72.79445,10,50.0
87608b015ffffff,18.94175,72.79445,11,50.0
87608b015ffffff,18.94175,72.79445,12,50.0
87608b015ffffff,18.94175,72.79445,13,50.0
87608b015ffffff,18.94175,72.79445,14,50.0
87608b015ffffff,18.94175,72.79445,15,50.0
87608b015ffffff,18.94175,72.79445,16,50.0
87608b015ffffff,18.94175,72.79445,17,50.0
87608b015ffffff,18.94175,72.79445,18,50.0
87608b015ffffff,18.94175,72.79445,19,50.0
87608b015ffffff,18.94175,72.79445,20,50.0
87608b015ffffff,18.94175,72.79445,21,50.0
87608b015ffffff,18.94175,72.79445,22,50.0
87608b015ffffff,18.94175,72.79445,23,50.0
87608b015ffffff,18.94175,72.79445,24,50.0
87608b015ffffff,18.94175,72.79445,25,50.0
87608b015ffffff,18.94175,72.79445,26,50.0
87608b015ffffff,18.94175,72.79445,27,50.0
87608b015ffffff,18.94175,72.79445,28,50.0
87608b015ffffff,18.94175,72.79445,29,50.0
87608b015ffffff,18.94175,72.79445,30,50.0
87608b015ffffff,18.94175,72.79445,31,50.0
87608b015ffffff,18.94175,72.79445,32,50.0
87608b015ffffff,18.94175,72.79445,33,50.0
87608b015ffffff,18.94175,72.79445,34,50.0
87608b015ffffff,18.94175,72.79445,35,50.0
87608b015ffffff,18.94175,72.79445,36,50.0
87608b015ffffff,18.94175,72.79445,37,50.0
87608b015ffffff,18.94175,72.79445,38,50.0
87608b015ffffff,18.94175,72.79445,39,50.0
87608b015ffffff,18.94175,72.79445,40,50.0
87608b015ffffff,18.94175,72.79445,41,50.0
87608b016ffffff,18.97159,72.81873,0,50.0
87608b016ffffff,18.97159,72.81873,1,50.0
87608b016ffffff,18.97159,72.81873,2,50.0
87608b016ffffff,18.97159,72.81873,3,50.0
87608b016ffffff,18.97159,72.81873,4,50.0
87608b016ffffff,18.97159,72.81873,5,50.0
87608b016ffffff,18.97159,72.81873,6,50.0
87608b016ffffff,18.97159,72.81873,7,50.0
87608b016ffffff,18.97159,72.81873,8,50.0
87608b016ffffff,18.97159,72.81873,9,50.0
87608b016ffffff,18.97159,72.81873,10,50.0
87608b016ffffff,18.97159,72.81873,11,50.0
87608b016ffffff,18.97159,72.81873,12,50.0
87608b016ffffff,18.97159,72.81873,13,50.0
87608b016ffffff,18.97159,72.81873,14,50.0
87608b016ffffff,18.97159,72.81873,15,50.0
87608b016ffffff,18.97159,72.81873,16,50.0
87608b016ffffff,18.97159,72.81873,17,50.0
87608b016ffffff,18.97159,72.81873,18,50.0
87608b016ffffff,18.97159,72.81873,19,50.0
87608b016ffffff,18.97159,72.81873,20,50.0
87608b016ffffff,18.97159,72.81873,21,50.0
87608b016ffffff,18.97159,72.81873,22,50.0
87608b016ffffff,18.97159,72.81873,23,50.0
87608b016ffffff,18.97159,72.81873,24,50.0
87608b016ffffff,18.97159,72.81873,25,50.0
87608b016ffffff,18.97159,72.81873,26,50.0
87608b016ffffff,18.97159,72.81873,27,50.0
87608b016ffffff,18.97159,72.81873,28,50.0
87608b016ffffff,18.97159,72.81873,29,50.0
87608b016ffffff,18.97159,72.81873,30,50.0
87608b016ffffff,18.97159,72.81873,31,50.0
87608b016ffffff,18.97159,72.81873,32,50.0
87608b016ffffff,18.97159,72.81873,33,50.0
87608b016ffffff,18.97159,72.81873,34,50.0
87608b016ffffff,18.97159,72.81873,35,50.0
87608b016ffffff,18.97159,72.81873,36,50.0
87608b016ffffff,18.97159,72.81873,37,50.0
87608b016ffffff,18.97159,72.81873,38,50.0
87608b016ffffff,18.97159,72.81873,39,50.0
87608b016ffffff,18.97159,72.81873,40,50.0
87608b016ffffff,18.97159,72.81873,41,50.0
87608b032ffffff,18.93667,72.83083,0,50.0
87608b032ffffff,18.93667,72.83083,1,50.0
87608b032ffffff,18.93667,72.83083,2,50.0
87608b032ffffff,18.93667,72.83083,3,50.0
87608b032ffffff,18.93667,72.83083,4,50.0
87608b032ffffff,18.93667,72.83083,5,50.0
87608b032ffffff,18.93667,72.83083,6,50.0
87608b032ffffff,18.93667,72.83083,7,50.0
87608b032ffffff,18.93667,72.83083,8,50.0
87608b032ffffff,18.93667,72.83083,9,50.0
87608b032ffffff,18.93667,72.83083,10,50.0
87608b032ffffff,18.93667,72.83083,11,50.0
87608b032ffffff,18.93667,72.83083,12,50.0
87608b032ffffff,18.93667,72.83083,13,50.0
87608b032ffffff,18.93667,72.83083,14,50.0
87608b032ffffff,18.93667,72.83083,15,50.0
87608b032ffffff,18.93667,72.83083,16,50.0
87608b032ffffff,18.93667,72.83083,17,50.0
87608b032ffffff,18.93667,72.83083,18,50.0
87608b032ffffff,18.93667,72.83083,19,50.0
87608b032ffffff,18.93667,72.83083,20,50.0
87608b032ffffff,18.93667,72.83083,21,50.0
87608b032ffffff,18.93667,72.83083,22,50.0
87608b032ffffff,18.93667,72.83083,23,50.0
87608b032ffffff,18.93667,72.83083,24,50.0
87608b032ffffff,18.93667,72.83083,25,50.0
87608b032ffffff,18.93667,72.83083,26,50.0
87608b032ffffff,18.93667,72.83083,27,50.0
87608b032ffffff,18.93667,72.83083,28,50.0
87608b032ffffff,18.93667,72.83083,29,50.0
87608b032ffffff,18.93667,72.83083,30,50.0
87608b032ffffff,18.93667,72.83083,31,50.0
87608b032ffffff,18.93667,72.83083,32,50.0
87608b032ffffff,18.93667,72.83083,33,50.0
87608b032ffffff,18.93667,72.83083,34,50.0
87608b032ffffff,18.93667,72.83083,35,50.0
87608b032ffffff,18.93667,72.83083,36,50.0
87608b032ffffff,18.93667,72.83083,37,50.0
87608b032ffffff,18.93667,72.83083,38,50.0
87608b032ffffff,18.93667,72.83083,39,50.0
87608b032ffffff,18.93667,72.83083,40,50.0
87608b032ffffff,18.93667,72.83083,41,50.0
87608b033ffffff,18.92841,72.81061,0,50.0
87608b033ffffff,18.92841,72.81061,1,50.0
87608b033ffffff,18.92841,72.81061,2,50.0
87608b033ffffff,18.92841,72.81061,3,50.0
87608b033ffffff,18.92841,72.81061,4,50.0
87608b033ffffff,18.92841,72.81061,5,50.0
87608b033ffffff,18.92841,72.81061,6,50.0
87608b033ffffff,18.92841,72.81061,7,50.0
87608b033ffffff,18.92841,72.81061,8,50.0
87608b033ffffff,18.92841,72.81061,9,50.0
87608b033ffffff,18.92841,72.81061,10,50.0
87608b033ffffff,18.92841,72.81061,11,50.0
87608b033ffffff,18.92841,72.81061,12,50.0
87608b033ffffff,18.92841,72.81061,13,50.0
87608b033ffffff,18.92841,72.81061,14,50.0
87608b033ffffff,18.92841,72.81061,15,50.0
87608b033ffffff,18.92841,72.81061,16,50.0
87608b033ffffff,18.92841,72.81061,17,50.0
87608b033ffffff,18.92841,72.81061,18,50.0
87608b033ffffff,18.92841,72.81061,19,50.0
87608b033ffffff,18.92841,72.81061,20,50.0
87608b033ffffff,18.92841,72.81061,21,50.0
87608b033ffffff,18.92841,72.81061,22,50.0
87608b033ffffff,18.92841,72.81061,23,50.0
87608b033ffffff,18.92841,72.81061,24,50.0
87608b033ffffff,18.92841,72.81061,25,50.0
87608b033ffffff,18.92841,72.81061,26,50.0
87608b033ffffff,18.92841,72.81061,27,50.0
87608b033ffffff,18.92841,72.81061,28,50.0
87608b033ffffff,18.92841,72.81061,29,50.0
87608b033ffffff,18.92841,72.81061,30,50.0
87608b033ffffff,18.92841,72.81061,31,50.0
87608b033ffffff,18.92841,72.81061,32,50.0
87608b033ffffff,18.92841,72.81061,33,50.0
87608b033ffffff,18.92841,72.81061,34,50.0
87608b033ffffff,18.92841,72.81061,35,50.0
87608b033ffffff,18.92841,72.81061,36,50.0
87608b033ffffff,18.92841,72.81061,37,50.0
87608b033ffffff,18.92841,72.81061,38,50.0
87608b033ffffff,18.92841,72.81061,39,50.0
87608b033ffffff,18.92841,72.81061,40,50.0
87608b033ffffff,18.92841,72.81061,41,50.0
87608b036ffffff,18.92333,72.847,0,50.0
87608b036ffffff,18.92333,72.847,1,50.0
87608b036ffffff,18.92333,72.847,2,50.0
87608b036ffffff,18.92333,72.847,3,50.0
87608b036ffffff,18.92333,72.847,4,50.0
87608b036ffffff,18.92333,72.847,5,50.0
87608b036ffffff,18.92333,72.847,6,50.0
87608b036ffffff,18.92333,72.847,7,50.0
87608b036ffffff,18.92333,72.847,8,50.0
87608b036ffffff,18.92333,72.847,9,50.0
87608b036ffffff,18.92333,72.847,10,50.0
87608b036ffffff,18.92333,72.847,11,50.0
87608b036ffffff,18.92333,72.847,12,50.0
87608b036ffffff,18.92333,72.847,13,50.0
87608b036ffffff,18.92333,72.847,14,50.0
87608b036ffffff,18.92333,72.847,15,50.0
87608b036ffffff,18.92333,72.847,16,50.0
87608b036ffffff,18.92333,72.847,17,50.0
87608b036ffffff,18.92333,72.847,18,50.0
87608b036ffffff,18.92333,72.847,19,50.0
87608b036ffffff,18.92333,72.847,20,50.0
87608b036ffffff,18.92333,72.847,21,50.0
87608b036ffffff,18.92333,72.847,22,50.0
87608b036ffffff,18.92333,72.847,23,50.0
87608b036ffffff,18.92333,72.847,24,50.0
87608b036ffffff,18.92333,72.847,25,50.0
87608b036ffffff,18.92333,72.847,26,50.0
87608b036ffffff,18.92333,72.847,27,50.0
87608b036ffffff,18.92333,72.847,28,50.0
87608b036ffffff,18.92333,72.847,29,50.0
87608b036ffffff,18.92333,72.847,30,50.0
87608b036ffffff,18.92333,72.847,31,50.0
87608b036ffffff,18.92333,72.847,32,50.0
87608b036ffffff,18.92333,72.847,33,50.0
87608b036ffffff,18.92333,72.847,34,50.0
87608b036ffffff,18.92333,72.847,35,50.0
87608b036ffffff,18.92333,72.847,36,50.0
87608b036ffffff,18.92333,72.847,37,50.0
87608b036ffffff,18.92333,72.847,38,50.0
87608b036ffffff,18.92333,72.847,39,50.0
87608b036ffffff,18.92333,72.847,40,50.0
87608b036ffffff,18.92333,72.847,41,50.0
87608b080ffffff,19.06298,72.79859,0,50.0
87608b080ffffff,19.06298,72.79859,1,50.0
87608b080ffffff,19.06298,72.79859,2,50.0
87608b080ffffff,19.06298,72.79859,3,50.0
87608b080ffffff,19.06298,72.79859,4,50.0
87608b080ffffff,19.06298,72.79859,5,50.0
87608b080ffffff,19.06298,72.79859,6,50.0
87608b080ffffff,19.06298,72.79859,7,50.0
87608b080ffffff,19.06298,72.79859,8,50.0
87608b080ffffff,19.06298,72.79859,9,50.0
87608b080ffffff,19.06298,72.79859,10,50.0
87608b080ffffff,19.06298,72.79859,11,50.0
87608b080ffffff,19.06298,72.79859,12,50.0
87608b080ffffff,19.06298,72.79859,13,50.0
87608b080ffffff,19.06298,72.79859,14,50.0
87608b080ffffff,19.06298,72.79859,15,50.0
87608b080ffffff,19.06298,72.79859,16,50.0
87608b080ffffff,19.06298,72.79859,17,50.0
87608b080ffffff,19.06298,72.79859,18,50.0
87608b080ffffff,19.06298,72.79859,19,50.0
87608b080ffffff,19.06298,72.79859,20,50.0
87608b080ffffff,19.06298,72.79859,21,50.0
87608b080ffffff,19.06298,72.79859,22,50.0
87608b080ffffff,19.06298,72.79859,23,50.0
87608b080ffffff,19.06298,72.79859,24,50.0
87608b080ffffff,19.06298,72.79859,25,50.0
87608b080ffffff,19.06298,72.79859,26,50.0
87608b080ffffff,19.06298,72.79859,27,50.0
87608b080ffffff,19.06298,72.79859,28,50.0
87608b080ffffff,19.06298,72.79859,29,50.0
87608b080ffffff,19.06298,72.79859,30,50.0
87608b080ffffff,19.06298,72.79859,31,50.0
87608b080ffffff,19.06298,72.79859,32,50.0
87608b080ffffff,19.06298,72.79859,33,50.0
87608b080ffffff,19.06298,72.79859,34,50.0
87608b080ffffff,19.06298,72.79859,35,50.0
87608b080ffffff,19.06298,72.79859,36,50.0
87608b080ffffff,19.06298,72.79859,37,50.0
87608b080ffffff,19.06298,72.79859,38,50.0
87608b080ffffff,19.06298,72.79859,39,50.0
87608b080ffffff,19.06298,72.79859,40,50.0
87608b080ffffff,19.06298,72.79859,41,50.0
87608b082ffffff,19.08456,72.80265,0,50.0
87608b082ffffff,19.08456,72.80265,1,50.0
87608b082ffffff,19.08456,72.80265,2,50.0
87608b082ffffff,19.08456,72.80265,3,50.0
87608b082ffffff,19.08456,72.80265,4,50.0
87608b082ffffff,19.08456,72.80265,5,50.0
87608b082ffffff,19.08456,72.80265,6,50.0
87608b082ffffff,19.08456,72.80265,7,50.0
87608b082ffffff,19.08456,72.80265,8,50.0
87608b082ffffff,19.08456,72.80265,9,50.0
87608b082ffffff,19.08456,72.80265,10,50.0
87608b082ffffff,19.08456,72.80265,11,50.0
87608b082ffffff,19.08456,72.80265,12,50.0
87608b082ffffff,19.08456,72.80265,13,50.0
87608b082ffffff,19.08456,72.80265,14,50.0
87608b082ffffff,19.08456,72.80265,15,50.0
87608b082ffffff,19.08456,72.80265,16,50.0
87608b082ffffff,19.08456,72.80265,17,50.0
87608b082ffffff,19.08456,72.80265,18,50.0
87608b082ffffff,19.08456,72.80265,19,50.0
87608b082ffffff,19.08456,72.80265,20,50.0
87608b082ffffff,19.08456,72.80265,21,50.0
87608b082ffffff,19.08456,72.80265,22,50.0
87608b082ffffff,19.08456,72.80265,23,50.0
87608b082ffffff,19.08456,72.80265,24,50.0
87608b082ffffff,19.08456,72.80265,25,50.0
87608b082ffffff,19.08456,72.80265,26,50.0
87608b082ffffff,19.08456,72.80265,27,50.0
87608b082ffffff,19.08456,72.80265,28,50.0
87608b082ffffff,19.08456,72.80265,29,50.0
87608b082ffffff,19.08456,72.80265,30,50.0
87608b082ffffff,19.08456,72.80265,31,50.0
87608b082ffffff,19.08456,72.80265,32,50.0
87608b082ffffff,19.08456,72.80265,33,50.0
87608b082ffffff,19.08456,72.80265,34,50.0
87608b082ffffff,19.08456,72.80265,35,50.0
87608b082ffffff,19.08456,72.80265,36,50.0
87608b082ffffff,19.08456,72.80265,37,50.0
87608b082ffffff,19.08456,72.80265,38,50.0
87608b082ffffff,19.08456,72.80265,39,50.0
87608b082ffffff,19.08456,72.80265,40,50.0
87608b082ffffff,19.08456,72.80265,41,50.0
87608b084ffffff,19.04967,72.81476,0,50.0
87608b084ffffff,19.04967,72.81476,1,50.0
87608b084ffffff,19.04967,72.81476,2,50.0
87608b084ffffff,19.04967,72.81476,3,50.0
87608b084ffffff,19.04967,72.81476,4,50.0
87608b084ffffff,19.04967,72.81476,5,50.0
87608b084ffffff,19.04967,72.81476,6,50.0
87608b084ffffff,19.04967,72.81476,7,50.0
87608b084ffffff,19.04967,72.81476,8,50.0
87608b084ffffff,19.04967,72.81476,9,50.0
87608b084ffffff,19.04967,72.81476,10,50.0
87608b084ffffff,19.04967,72.81476,11,50.0
87608b084ffffff,19.04967,72.81476,12,50.0
87608b084ffffff,19.04967,72.81476,13,50.0
87608b084ffffff,19.04967,72.81476,14,50.0
87608b084ffffff,19.04967,72.81476,15,50.0
87608b084ffffff,19.04967,72.81476,16,50.0
87608b084ffffff,19.04967,72.81476,17,50.0
87608b084ffffff,19.04967,72.81476,18,50.0
87608b084ffffff,19.04967,72.81476,19,50.0
87608b084ffffff,19.04967,72.81476,20,50.0
87608b084ffffff,19.04967,72.81476,21,50.0
87608b084ffffff,19.04967,72.81476,22,50.0
87608b084ffffff,19.04967,72.81476,23,50.0
87608b084ffffff,19.04967,72.81476,24,50.0
87608b084ffffff,19.04967,72.81476,25,50.0
87608b084ffffff,19.04967,72.81476,26,50.0
87608b084ffffff,19.04967,72.81476,27,50.0
87608b084ffffff,19.04967,72.81476,28,50.0
87608b084ffffff,19.04967,72.81476,29,50.0
87608b084ffffff,19.04967,72.81476,30,50.0
87608b084ffffff,19.04967,72.81476,31,50.0
87608b084ffffff,19.04967,72.81476,32,50.0
87608b084ffffff,19.04967,72.81476,33,50.0
87608b084ffffff,19.04967,72.81476,34,50.0
87608b084ffffff,19.04967,72.81476,35,50.0
87608b084ffffff,19.04967,72.81476,36,50.0
87608b084ffffff,19.04967,72.81476,37,50.0
87608b084ffffff,19.04967,72.81476,38,50.0
87608b084ffffff,19.04967,72.81476,39,50.0
87608b084ffffff,19.04967,72.81476,40,50.0
87608b084ffffff,19.04967,72.81476,41,50.0
87608b085ffffff,19.0414,72.79453,0,50.0
87608b085ffffff,19.0414,72.79453,1,50.0
87608b085ffffff,19.0414,72.79453,2,50.0
87608b085ffffff,19.0414,72.79453,3,50.0
87608b085ffffff,19.0414,72.79453,4,50.0
87608b085ffffff,19.0414,72.79453,5,50.0
87608b085ffffff,19.0414,72.79453,6,50.0
87608b085ffffff,19.0414,72.79453,7,50.0
87608b085ffffff,19.0414,72.79453,8,50.0
87608b085ffffff,19.0414,72.79453,9,50.0
87608b085ffffff,19.0414,72.79453,10,50.0
87608b085ffffff,19.0414,72.79453,11,50.0
87608b085ffffff,19.0414,72.79453,12,50.0
87608b085ffffff,19.0414,72.79453,13,50.0
87608b085ffffff,19.0414,72.79453,14,50.0
87608b085ffffff,19.0414,72.79453,15,50.0
87608b085ffffff,19.0414,72.79453,16,50.0
87608b085ffffff,19.0414,72.79453,17,50.0
87608b085ffffff,19.0414,72.79453,18,50.0
87608b085ffffff,19.0414,72.79453,19,50.0
87608b085ffffff,19.0414,72.79453,20,50.0
87608b085ffffff,19.0414,72.79453,21,50.0
87608b085ffffff,19.0414,72.79453,22,50.0
87608b085ffffff,19.0414,72.79453,23,50.0
87608b085ffffff,19.0414,72.79453,24,50.0
87608b085ffffff,19.0414,72.79453,25,50.0
87608b085ffffff,19.0414,72.79453,26,50.0
87608b085ffffff,19.0414,72.79453,27,50.0
87608b085ffffff,19.0414,72.79453,28,50.0
87608b085ffffff,19.0414,72.79453,29,50.0
87608b085ffffff,19.0414,72.79453,30,50.0
87608b085ffffff,19.0414,72.79453,31,50.0
87608b085ffffff,19.0414,72.79453,32,50.0
87608b085ffffff,19.0414,72.79453,33,50.0
87608b085ffffff,19.0414,72.79453,34,50.0
87608b085ffffff,19.0414,72.79453,35,50.0
87608b085ffffff,19.0414,72.79453,36,50.0
87608b085ffffff,19.0414,72.79453,37,50.0
87608b085ffffff,19.0414,72.79453,38,50.0
87608b085ffffff,19.0414,72.79453,39,50.0
87608b085ffffff,19.0414,72.79453,40,50.0
87608b085ffffff,19.0414,72.79453,41,50.0
87608b086ffffff,19.07125,72.81882,0,50.0
87608b086ffffff,19.07125,72.81882,1,50.0
87608b086ffffff,19.07125,72.81882,2,50.0
87608b086ffffff,19.07125,72.81882,3,50.0
87608b086ffffff,19.07125,72.81882,4,50.0
87608b086ffffff,19.07125,72.81882,5,50.0
87608b086ffffff,19.07125,72.81882,6,50.0
87608b086ffffff,19.07125,72.81882,7,50.0
