# INERT PLACEHOLDER — NOT real data. No free historical traffic source exists.
# Flat value on every cell/month; MCDA traffic weight is set to 0 so this
# NEVER influences any ranking. Present only to keep the 3-stream shape.
zone,lat,lon,month,traffic
876014510ffffff,12.889,77.51312,41,50.0
876014511ffffff,12.88159,77.49197,0,50.0
876014511ffffff,12.88159,77.49197,1,50.0
876014511ffffff,12.88159,77.49197,2,50.0
876014511ffffff,12.88159,77.49197,3,50.0
876014511ffffff,12.88159,77.49197,4,50.0
876014511ffffff,12.88159,77.49197,5,50.0
876014511ffffff,12.88159,77.49197,6,50.0
876014511ffffff,12.88159,77.49197,7,50.0
876014511ffffff,12.88159,77.49197,8,50.0
876014511ffffff,12.88159,77.49197,9,50.0
876014511ffffff,12.88159,77.49197,10,50.0
876014511ffffff,12.88159,77.49197,11,50.0
876014511ffffff,12.88159,77.49197,12,50.0
876014511ffffff,12.88159,77.49197,13,50.0
876014511ffffff,12.88159,77.49197,14,50.0
876014511ffffff,12.88159,77.49197,15,50.0
876014511ffffff,12.88159,77.49197,16,50.0
876014511ffffff,12.88159,77.49197,17,50.0
876014511ffffff,12.88159,77.49197,18,50.0
876014511ffffff,12.88159,77.49197,19,50.0
876014511ffffff,12.88159,77.49197,20,50.0
876014511ffffff,12.88159,77.49197,21,50.0
876014511ffffff,12.88159,77.49197,22,50.0
876014511ffffff,12.88159,77.49197,23,50.0
876014511ffffff,12.88159,77.49197,24,50.0
876014511ffffff,12.88159,77.49197,25,50.0
876014511ffffff,12.88159,77.49197,26,50.0
876014511ffffff,12.88159,77.49197,27,50.0
876014511ffffff,12.88159,77.49197,28,50.0
876014511ffffff,12.88159,77.49197,29,50.0
876014511ffffff,12.88159,77.49197,30,50.0
876014511ffffff,12.88159,77.49197,31,50.0
876014511ffffff,12.88159,77.49197,32,50.0
876014511ffffff,12.88159,77.49197,33,50.0
876014511ffffff,12.88159,77.49197,34,50.0
876014511ffffff,12.88159,77.49197,35,50.0
876014511ffffff,12.88159,77.49197,36,50.0
876014511ffffff,12.88159,77.49197,37,50.0
876014511ffffff,12.88159,77.49197,38,50.0
876014511ffffff,12.88159,77.49197,39,50.0
876014511ffffff,12.88159,77.49197,40,50.0
876014511ffffff,12.88159,77.49197,41,50.0
876014512ffffff,12.91142,77.5177,0,50.0
876014512ffffff,12.91142,77.5177,1,50.0
876014512ffffff,12.91142,77.5177,2,50.0
876014512ffffff,12.91142,77.5177,3,50.0
876014512ffffff,12.91142,77.5177,4,50.0
876014512ffffff,12.91142,77.5177,5,50.0
876014512ffffff,12.91142,77.5177,6,50.0
876014512ffffff,12.91142,77.5177,7,50.0
876014512ffffff,12.91142,77.5177,8,50.0
876014512ffffff,12.91142,77.5177,9,50.0
876014512ffffff,12.91142,77.5177,10,50.0
876014512ffffff,12.91142,77.5177,11,50.0
876014512ffffff,12.91142,77.5177,12,50.0
876014512ffffff,12.91142,77.5177,13,50.0
876014512ffffff,12.91142,77.5177,14,50.0
876014512ffffff,12.91142,77.5177,15,50.0
876014512ffffff,12.91142,77.5177,16,50.0
876014512ffffff,12.91142,77.5177,17,50.0
876014512ffffff,12.91142,77.5177,18,50.0
876014512ffffff,12.91142,77.5177,19,50.0
876014512ffffff,12.91142,77.5177,20,50.0
876014512ffffff,12.91142,77.5177,21,50.0
876014512ffffff,12.91142,77.5177,22,50.0
876014512ffffff,12.91142,77.5177,23,50.0
876014512ffffff,12.91142,77.5177,24,50.0
876014512ffffff,12.91142,77.5177,25,50.0
876014512ffffff,12.91142,77.5177,26,50.0
876014512ffffff,12.91142,77.5177,27,50.0
876014512ffffff,12.91142,77.5177,28,50.0
876014512ffffff,12.91142,77.5177,29,50.0
876014512ffffff,12.91142,77.5177,30,50.0
876014512ffffff,12.91142,77.5177,31,50.0
876014512ffffff,12.91142,77.5177,32,50.0
876014512ffffff,12.91142,77.5177,33,50.0
876014512ffffff,12.91142,77.5177,34,50.0
876014512ffffff,12.91142,77.5177,35,50.0
876014512ffffff,12.91142,77.5177,36,50.0
876014512ffffff,12.91142,77.5177,37,50.0
876014512ffffff,12.91142,77.5177,38,50.0
876014512ffffff,12.91142,77.5177,39,50.0
876014512ffffff,12.91142,77.5177,40,50.0
876014512ffffff,12.91142,77.5177,41,50.0
876014513ffffff,12.90401,77.49654,0,50.0
876014513ffffff,12.90401,77.49654,1,50.0
876014513ffffff,12.90401,77.49654,2,50.0
876014513ffffff,12.90401,77.49654,3,50.0
876014513ffffff,12.90401,77.49654,4,50.0
876014513ffffff,12.90401,77.49654,5,50.0
876014513ffffff,12.90401,77.49654,6,50.0
876014513ffffff,12.90401,77.49654,7,50.0
876014513ffffff,12.90401,77.49654,8,50.0
876014513ffffff,12.90401,77.49654,9,50.0
876014513ffffff,12.90401,77.49654,10,50.0
876014513ffffff,12.90401,77.49654,11,50.0
876014513ffffff,12.90401,77.49654,12,50.0
876014513ffffff,12.90401,77.49654,13,50.0
876014513ffffff,12.90401,77.49654,14,50.0
876014513ffffff,12.90401,77.49654,15,50.0
876014513ffffff,12.90401,77.49654,16,50.0
876014513ffffff,12.90401,77.49654,17,50.0
876014513ffffff,12.90401,77.49654,18,50.0
876014513ffffff,12.90401,77.49654,19,50.0
876014513ffffff,12.90401,77.49654,20,50.0
876014513ffffff,12.90401,77.49654,21,50.0
876014513ffffff,12.90401,77.49654,22,50.0
876014513ffffff,12.90401,77.49654,23,50.0
876014513ffffff,12.90401,77.49654,24,50.0
876014513ffffff,12.90401,77.49654,25,50.0
876014513ffffff,12.90401,77.49654,26,50.0
876014513ffffff,12.90401,77.49654,27,50.0
876014513ffffff,12.90401,77.49654,28,50.0
876014513ffffff,12.90401,77.49654,29,50.0
876014513ffffff,12.90401,77.49654,30,50.0
876014513ffffff,12.90401,77.49654,31,50.0
876014513ffffff,12.90401,77.49654,32,50.0
876014513ffffff,12.90401,77.49654,33,50.0
876014513ffffff,12.90401,77.49654,34,50.0
876014513ffffff,12.90401,77.49654,35,50.0
876014513ffffff,12.90401,77.49654,36,50.0
876014513ffffff,12.90401,77.49654,37,50.0
876014513ffffff,12.90401,77.49654,38,50.0
876014513ffffff,12.90401,77.49654,39,50.0
876014513ffffff,12.90401,77.49654,40,50.0
876014513ffffff,12.90401,77.49654,41,50.0
876014514ffffff,12.87398,77.52971,0,50.0
876014514ffffff,12.87398,77.52971,1,50.0
876014514ffffff,12.87398,77.52971,2,50.0
876014514ffffff,12.87398,77.52971,3,50.0
876014514ffffff,12.87398,77.52971,4,50.0
876014514ffffff,12.87398,77.52971,5,50.0
876014514ffffff,12.87398,77.52971,6,50.0
876014514ffffff,12.87398,77.52971,7,50.0
876014514ffffff,12.87398,77.52971,8,50.0
876014514ffffff,12.87398,77.52971,9,50.0
876014514ffffff,12.87398,77.52971,10,50.0
876014514ffffff,12.87398,77.52971,11,50.0
876014514ffffff,12.87398,77.52971,12,50.0
876014514ffffff,12.87398,77.52971,13,50.0
876014514ffffff,12.87398,77.52971,14,50.0
876014514ffffff,12.87398,77.52971,15,50.0
876014514ffffff,12.87398,77.52971,16,50.0
876014514ffffff,12.87398,77.52971,17,50.0
876014514ffffff,12.87398,77.52971,18,50.0
876014514ffffff,12.87398,77.52971,19,50.0
876014514ffffff,12.87398,77.52971,20,50.0
876014514ffffff,12.87398,77.52971,21,50.0
876014514ffffff,12.87398,77.52971,22,50.0
876014514ffffff,12.87398,77.52971,23,50.0
876014514ffffff,12.87398,77.52971,24,50.0
876014514ffffff,12.87398,77.52971,25,50.0
876014514ffffff,12.87398,77.52971,26,50.0
876014514ffffff,12.87398,77.52971,27,50.0
876014514ffffff,12.87398,77.52971,28,50.0
876014514ffffff,12.87398,77.52971,29,50.0
876014514ffffff,12.87398,77.52971,30,50.0
876014514ffffff,12.87398,77.52971,31,50.0
876014514ffffff,12.87398,77.52971,32,50.0
876014514ffffff,12.87398,77.52971,33,50.0
876014514ffffff,12.87398,77.52971,34,50.0
876014514ffffff,12.87398,77.52971,35,50.0
876014514ffffff,12.87398,77.52971,36,50.0
876014514ffffff,12.87398,77.52971,37,50.0
876014514ffffff,12.87398,77.52971,38,50.0
876014514ffffff,12.87398,77.52971,39,50.0
876014514ffffff,12.87398,77.52971,40,50.0
876014514ffffff,12.87398,77.52971,41,50.0
876014516ffffff,12.8964,77.53429,0,50.0
876014516ffffff,12.8964,77.53429,1,50.0
876014516ffffff,12.8964,77.53429,2,50.0
876014516ffffff,12.8964,77.53429,3,50.0
876014516ffffff,12.8964,77.53429,4,50.0
876014516ffffff,12.8964,77.53429,5,50.0
876014516ffffff,12.8964,77.53429,6,50.0
876014516ffffff,12.8964,77.53429,7,50.0
876014516ffffff,12.8964,77.53429,8,50.0
876014516ffffff,12.8964,77.53429,9,50.0
876014516ffffff,12.8964,77.53429,10,50.0
876014516ffffff,12.8964,77.53429,11,50.0
876014516ffffff,12.8964,77.53429,12,50.0
876014516ffffff,12.8964,77.53429,13,50.0
876014516ffffff,12.8964,77.53429,14,50.0
876014516ffffff,12.8964,77.53429,15,50.0
876014516ffffff,12.8964,77.53429,16,50.0
876014516ffffff,12.8964,77.53429,17,50.0
876014516ffffff,12.8964,77.53429,18,50.0
876014516ffffff,12.8964,77.53429,19,50.0
876014516ffffff,12.8964,77.53429,20,50.0
876014516ffffff,12.8964,77.53429,21,50.0
876014516ffffff,12.8964,77.53429,22,50.0
876014516ffffff,12.8964,77.53429,23,50.0
876014516ffffff,12.8964,77.53429,24,50.0
876014516ffffff,12.8964,77.53429,25,50.0
876014516ffffff,12.8964,77.53429,26,50.0
876014516ffffff,12.8964,77.53429,27,50.0
876014516ffffff,12.8964,77.53429,28,50.0
876014516ffffff,12.8964,77.53429,29,50.0
876014516ffffff,12.8964,77.53429,30,50.0
876014516ffffff,12.8964,77.53429,31,50.0
876014516ffffff,12.8964,77.53429,32,50.0
876014516ffffff,12.8964,77.53429,33,50.0
876014516ffffff,12.8964,77.53429,34,50.0
876014516ffffff,12.8964,77.53429,35,50.0
876014516ffffff,12.8964,77.53429,36,50.0
876014516ffffff,12.8964,77.53429,37,50.0
876014516ffffff,12.8964,77.53429,38,50.0
876014516ffffff,12.8964,77.53429,39,50.0
876014516ffffff,12.8964,77.53429,40,50.0
876014516ffffff,12.8964,77.53429,41,50.0
876014580ffffff,12.9937,77.51486,0,50.0
876014580ffffff,12.9937,77.51486,1,50.0
876014580ffffff,12.9937,77.51486,2,50.0
876014580ffffff,12.9937,77.51486,3,50.0
876014580ffffff,12.9937,77.51486,4,50.0
876014580ffffff,12.9937,77.51486,5,50.0
876014580ffffff,12.9937,77.51486,6,50.0
876014580ffffff,12.9937,77.51486,7,50.0
876014580ffffff,12.9937,77.51486,8,50.0
876014580ffffff,12.9937,77.51486,9,50.0
876014580ffffff,12.9937,77.51486,10,50.0
876014580ffffff,12.9937,77.51486,11,50.0
876014580ffffff,12.9937,77.51486,12,50.0
876014580ffffff,12.9937,77.51486,13,50.0
876014580ffffff,12.9937,77.51486,14,50.0
876014580ffffff,12.9937,77.51486,15,50.0
876014580ffffff,12.9937,77.51486,16,50.0
876014580ffffff,12.9937,77.51486,17,50.0
876014580ffffff,12.9937,77.51486,18,50.0
876014580ffffff,12.9937,77.51486,19,50.0
876014580ffffff,12.9937,77.51486,20,50.0
876014580ffffff,12.9937,77.51486,21,50.0
876014580ffffff,12.9937,77.51486,22,50.0
876014580ffffff,12.9937,77.51486,23,50.0
876014580ffffff,12.9937,77.51486,24,50.0
876014580ffffff,12.9937,77.51486,25,50.0
876014580ffffff,12.9937,77.51486,26,50.0
876014580ffffff,12.9937,77.51486,27,50.0
876014580ffffff,12.9937,77.51486,28,50.0
876014580ffffff,12.9937,77.51486,29,50.0
876014580ffffff,12.9937,77.51486,30,50.0
876014580ffffff,12.9937,77.51486,31,50.0
876014580ffffff,12.9937,77.51486,32,50.0
876014580ffffff,12.9937,77.51486,33,50.0
876014580ffffff,12.9937,77.51486,34,50.0
876014580ffffff,12.9937,77.51486,35,50.0
876014580ffffff,12.9937,77.51486,36,50.0
876014580ffffff,12.9937,77.51486,37,50.0
876014580ffffff,12.9937,77.51486,38,50.0
876014580ffffff,12.9937,77.51486,39,50.0
876014580ffffff,12.9937,77.51486,40,50.0
876014580ffffff,12.9937,77.51486,41,50.0
876014581ffffff,12.98628,77.49369,0,50.0
876014581ffffff,12.98628,77.49369,1,50.0
876014581ffffff,12.98628,77.49369,2,50.0
876014581ffffff,12.98628,77.49369,3,50.0
876014581ffffff,12.98628,77.49369,4,50.0
876014581ffffff,12.98628,77.49369,5,50.0
876014581ffffff,12.98628,77.49369,6,50.0
876014581ffffff,12.98628,77.49369,7,50.0
876014581ffffff,12.98628,77.49369,8,50.0
876014581ffffff,12.98628,77.49369,9,50.0
876014581ffffff,12.98628,77.49369,10,50.0
876014581ffffff,12.98628,77.49369,11,50.0
876014581ffffff,12.98628,77.49369,12,50.0
876014581ffffff,12.98628,77.49369,13,50.0
876014581ffffff,12.98628,77.49369,14,50.0
876014581ffffff,12.98628,77.49369,15,50.0
876014581ffffff,12.98628,77.49369,16,50.0
876014581ffffff,12.98628,77.49369,17,50.0
876014581ffffff,12.98628,77.49369,18,50.0
876014581ffffff,12.98628,77.49369,19,50.0
876014581ffffff,12.98628,77.49369,20,50.0
876014581ffffff,12.98628,77.49369,21,50.0
876014581ffffff,12.98628,77.49369,22,50.0
876014581ffffff,12.98628,77.49369,23,50.0
876014581ffffff,12.98628,77.49369,24,50.0
876014581ffffff,12.98628,77.49369,25,50.0
876014581ffffff,12.98628,77.49369,26,50.0
876014581ffffff,12.98628,77.49369,27,50.0
876014581ffffff,12.98628,77.49369,28,50.0
876014581ffffff,12.98628,77.49369,29,50.0
876014581ffffff,12.98628,77.49369,30,50.0
876014581ffffff,12.98628,77.49369,31,50.0
876014581ffffff,12.98628,77.49369,32,50.0
876014581ffffff,12.98628,77.49369,33,50.0
876014581ffffff,12.98628,77.49369,34,50.0
876014581ffffff,12.98628,77.49369,35,50.0
876014581ffffff,12.98628,77.49369,36,50.0
876014581ffffff,12.98628,77.49369,37,50.0
876014581ffffff,12.98628,77.49369,38,50.0
876014581ffffff,12.98628,77.49369,39,50.0
876014581ffffff,12.98628,77.49369,40,50.0
876014581ffffff,12.98628,77.49369,41,50.0
876014582ffffff,13.01612,77.51944,0,50.0
876014582ffffff,13.01612,77.51944,1,50.0
876014582ffffff,13.01612,77.51944,2,50.0
876014582ffffff,13.01612,77.51944,3,50.0
876014582ffffff,13.01612,77.51944,4,50.0
876014582ffffff,13.01612,77.51944,5,50.0
876014582ffffff,13.01612,77.51944,6,50.0
876014582ffffff,13.01612,77.51944,7,50.0
876014582ffffff,13.01612,77.51944,8,50.0
876014582ffffff,13.01612,77.51944,9,50.0
876014582ffffff,13.01612,77.51944,10,50.0
876014582ffffff,13.01612,77.51944,11,50.0
876014582ffffff,13.01612,77.51944,12,50.0
876014582ffffff,13.01612,77.51944,13,50.0
876014582ffffff,13.01612,77.51944,14,50.0
876014582ffffff,13.01612,77.51944,15,50.0
876014582ffffff,13.01612,77.51944,16,50.0
876014582ffffff,13.01612,77.51944,17,50.0
876014582ffffff,13.01612,77.51944,18,50.0
876014582ffffff,13.01612,77.51944,19,50.0
876014582ffffff,13.01612,77.51944,20,50.0
876014582ffffff,13.01612,77.51944,21,50.0
876014582ffffff,13.01612,77.51944,22,50.0
876014582ffffff,13.01612,77.51944,23,50.0
876014582ffffff,13.01612,77.51944,24,50.0
876014582ffffff,13.01612,77.51944,25,50.0
876014582ffffff,13.01612,77.51944,26,50.0
876014582ffffff,13.01612,77.51944,27,50.0
876014582ffffff,13.01612,77.51944,28,50.0
876014582ffffff,13.01612,77.51944,29,50.0
876014582ffffff,13.01612,77.51944,30,50.0
876014582ffffff,13.01612,77.51944,31,50.0
876014582ffffff,13.01612,77.51944,32,50.0
876014582ffffff,13.01612,77.51944,33,50.0
876014582ffffff,13.01612,77.51944,34,50.0
876014582ffffff,13.01612,77.51944,35,50.0
876014582ffffff,13.01612,77.51944,36,50.0
876014582ffffff,13.01612,77.51944,37,50.0
876014582ffffff,13.01612,77.51944,38,50.0
876014582ffffff,13.01612,77.51944,39,50.0
876014582ffffff,13.01612,77.51944,40,50.0
876014582ffffff,13.01612,77.51944,41,50.0
876014583ffffff,13.0087,77.49827,0,50.0
876014583ffffff,13.0087,77.49827,1,50.0
876014583ffffff,13.0087,77.49827,2,50.0
876014583ffffff,13.0087,77.49827,3,50.0
876014583ffffff,13.0087,77.49827,4,50.0
876014583ffffff,13.0087,77.49827,5,50.0
876014583ffffff,13.0087,77.49827,6,50.0
876014583ffffff,13.0087,77.49827,7,50.0
876014583ffffff,13.0087,77.49827,8,50.0
876014583ffffff,13.0087,77.49827,9,50.0
876014583ffffff,13.0087,77.49827,10,50.0
876014583ffffff,13.0087,77.49827,11,50.0
876014583ffffff,13.0087,77.49827,12,50.0
876014583ffffff,13.0087,77.49827,13,50.0
876014583ffffff,13.0087,77.49827,14,50.0
876014583ffffff,13.0087,77.49827,15,50.0
876014583ffffff,13.0087,77.49827,16,50.0
876014583ffffff,13.0087,77.49827,17,50.0
876014583ffffff,13.0087,77.49827,18,50.0
876014583ffffff,13.0087,77.49827,19,50.0
876014583ffffff,13.0087,77.49827,20,50.0
876014583ffffff,13.0087,77.49827,21,50.0
876014583ffffff,13.0087,77.49827,22,50.0
876014583ffffff,13.0087,77.49827,23,50.0
876014583ffffff,13.0087,77.49827,24,50.0
876014583ffffff,13.0087,77.49827,25,50.0
876014583ffffff,13.0087,77.49827,26,50.0
876014583ffffff,13.0087,77.49827,27,50.0
876014583ffffff,13.0087,77.49827,28,50.0
876014583ffffff,13.0087,77.49827,29,50.0
876014583ffffff,13.0087,77.49827,30,50.0
876014583ffffff,13.0087,77.49827,31,50.0
876014583ffffff,13.0087,77.49827,32,50.0
876014583ffffff,13.0087,77.49827,33,50.0
876014583ffffff,13.0087,77.49827,34,50.0
876014583ffffff,13.0087,77.49827,35,50.0
876014583ffffff,13.0087,77.49827,36,50.0
876014583ffffff,13.0087,77.49827,37,50.0
876014583ffffff,13.0087,77.49827,38,50.0
876014583ffffff,13.0087,77.49827,39,50.0
876014583ffffff,13.0087,77.49827,40,50.0
876014583ffffff,13.0087,77.49827,41,50.0
876014584ffffff,12.97869,77.53144,0,50.0
876014584ffffff,12.97869,77.53144,1,50.0
876014584ffffff,12.97869,77.53144,2,50.0
876014584ffffff,12.97869,77.53144,3,50.0
876014584ffffff,12.97869,77.53144,4,50.0
876014584ffffff,12.97869,77.53144,5,50.0
876014584ffffff,12.97869,77.53144,6,50.0
876014584ffffff,12.97869,77.53144,7,50.0
876014584ffffff,12.97869,77.53144,8,50.0
876014584ffffff,12.97869,77.53144,9,50.0
876014584ffffff,12.97869,77.53144,10,50.0
876014584ffffff,12.97869,77.53144,11,50.0
876014584ffffff,12.97869,77.53144,12,50.0
876014584ffffff,12.97869,77.53144,13,50.0
876014584ffffff,12.97869,77.53144,14,50.0
876014584ffffff,12.97869,77.53144,15,50.0
876014584ffffff,12.97869,77.53144,16,50.0
876014584ffffff,12.97869,77.53144,17,50.0
876014584ffffff,12.97869,77.53144,18,50.0
876014584ffffff,12.97869,77.53144,19,50.0
876014584ffffff,12.97869,77.53144,20,50.0
876014584ffffff,12.97869,77.53144,21,50.0
876014584ffffff,12.97869,77.53144,22,50.0
876014584ffffff,12.97869,77.53144,23,50.0
876014584ffffff,12.97869,77.53144,24,50.0
876014584ffffff,12.97869,77.53144,25,50.0
876014584ffffff,12.97869,77.53144,26,50.0
876014584ffffff,12.97869,77.53144,27,50.0
876014584ffffff,12.97869,77.53144,28,50.0
876014584ffffff,12.97869,77.53144,29,50.0
876014584ffffff,12.97869,77.53144,30,50.0
876014584ffffff,12.97869,77.53144,31,50.0
876014584ffffff,12.97869,77.53144,32,50.0
876014584ffffff,12.97869,77.53144,33,50.0
876014584ffffff,12.97869,77.53144,34,50.0
876014584ffffff,12.97869,77.53144,35,50.0
876014584ffffff,12.97869,77.53144,36,50.0
876014584ffffff,12.97869,77.53144,37,50.0
876014584ffffff,12.97869,77.53144,38,50.0
876014584ffffff,12.97869,77.53144,39,50.0
876014584ffffff,12.97869,77.53144,40,50.0
876014584ffffff,12.97869,77.53144,41,50.0
876014585ffffff,12.97128,77.51028,0,50.0
876014585ffffff,12.97128,77.51028,1,50.0
876014585ffffff,12.97128,77.51028,2,50.0
876014585ffffff,12.97128,77.51028,3,50.0
876014585ffffff,12.97128,77.51028,4,50.0
876014585ffffff,12.97128,77.51028,5,50.0
876014585ffffff,12.97128,77.51028,6,50.0
876014585ffffff,12.97128,77.51028,7,50.0
876014585ffffff,12.97128,77.51028,8,50.0
876014585ffffff,12.97128,77.51028,9,50.0
876014585ffffff,12.97128,77.51028,10,50.0
876014585ffffff,12.97128,77.51028,11,50.0
876014585ffffff,12.97128,77.51028,12,50.0
876014585ffffff,12.97128,77.51028,13,50.0
876014585ffffff,12.97128,77.51028,14,50.0
876014585ffffff,12.97128,77.51028,15,50.0
876014585ffffff,12.97128,77.51028,16,50.0
876014585ffffff,12.97128,77.51028,17,50.0
876014585ffffff,12.97128,77.51028,18,50.0
876014585ffffff,12.97128,77.51028,19,50.0
876014585ffffff,12.97128,77.51028,20,50.0
876014585ffffff,12.97128,77.51028,21,50.0
876014585ffffff,12.97128,77.51028,22,50.0
876014585ffffff,12.97128,77.51028,23,50.0
876014585ffffff,12.97128,77.51028,24,50.0
876014585ffffff,12.97128,77.51028,25,50.0
876014585ffffff,12.97128,77.51028,26,50.0
876014585ffffff,12.97128,77.51028,27,50.0
876014585ffffff,12.97128,77.51028,28,50.0
876014585ffffff,12.97128,77.51028,29,50.0
876014585ffffff,12.97128,77.51028,30,50.0
876014585ffffff,12.97128,77.51028,31,50.0
876014585ffffff,12.97128,77.51028,32,50.0
876014585ffffff,12.97128,77.51028,33,50.0
876014585ffffff,12.97128,77.51028,34,50.0
876014585ffffff,12.97128,77.51028,35,50.0
876014585ffffff,12.97128,77.51028,36,50.0
876014585ffffff,12.97128,77.51028,37,50.0
876014585ffffff,12.97128,77.51028,38,50.0
876014585ffffff,12.97128,77.51028,39,50.0
876014585ffffff,12.97128,77.51028,40,50.0
876014585ffffff,12.97128,77.51028,41,50.0
876014586ffffff,13.00111,77.53603,0,50.0
876014586ffffff,13.00111,77.53603,1,50.0
876014586ffffff,13.00111,77.53603,2,50.0
876014586ffffff,13.00111,77.53603,3,50.0
876014586ffffff,13.00111,77.53603,4,50.0
876014586ffffff,13.00111,77.53603,5,50.0
876014586ffffff,13.00111,77.53603,6,50.0
876014586ffffff,13.00111,77.53603,7,50.0
876014586ffffff,13.00111,77.53603,8,50.0
876014586ffffff,13.00111,77.53603,9,50.0
876014586ffffff,13.00111,77.53603,10,50.0
876014586ffffff,13.00111,77.53603,11,50.0
876014586ffffff,13.00111,77.53603,12,50.0
876014586ffffff,13.00111,77.53603,13,50.0
876014586ffffff,13.00111,77.53603,14,50.0
876014586ffffff,13.00111,77.53603,15,50.0
876014586ffffff,13.00111,77.53603,16,50.0
876014586ffffff,13.00111,77.53603,17,50.0
876014586ffffff,13.00111,77.53603,18,50.0
876014586ffffff,13.00111,77.53603,19,50.0
876014586ffffff,13.00111,77.53603,20,50.0
876014586ffffff,13.00111,77.53603,21,50.0
876014586ffffff,13.00111,77.53603,22,50.0
876014586ffffff,13.00111,77.53603,23,50.0
876014586ffffff,13.00111,77.53603,24,50.0
876014586ffffff,13.00111,77.53603,25,50.0
876014586ffffff,13.00111,77.53603,26,50.0
876014586ffffff,13.00111,77.53603,27,50.0
876014586ffffff,13.00111,77.53603,28,50.0
876014586ffffff,13.00111,77.53603,29,50.0
876014586ffffff,13.00111,77.53603,30,50.0
876014586ffffff,13.00111,77.53603,31,50.0
876014586ffffff,13.00111,77.53603,32,50.0
876014586ffffff,13.00111,77.53603,33,50.0
876014586ffffff,13.00111,77.53603,34,50.0
876014586ffffff,13.00111,77.53603,35,50.0
876014586ffffff,13.00111,77.53603,36,50.0
876014586ffffff,13.00111,77.53603,37,50.0
876014586ffffff,13.00111,77.53603,38,50.0
876014586ffffff,13.00111,77.53603,39,50.0
876014586ffffff,13.00111,77.53603,40,50.0
876014586ffffff,13.00111,77.53603,41,50.0
876014590ffffff,13.04596,77.5452,0,50.0
876014590ffffff,13.04596,77.5452,1,50.0
876014590ffffff,13.04596,77.5452,2,50.0
876014590ffffff,13.04596,77.5452,3,50.0
876014590ffffff,13.04596,77.5452,4,50.0
876014590ffffff,13.04596,77.5452,5,50.0
876014590ffffff,13.04596,77.5452,6,50.0
876014590ffffff,13.04596,77.5452,7,50.0
876014590ffffff,13.04596,77.5452,8,50.0
876014590ffffff,13.04596,77.5452,9,50.0
876014590ffffff,13.04596,77.5452,10,50.0
876014590ffffff,13.04596,77.5452,11,50.0
876014590ffffff,13.04596,77.5452,12,50.0
876014590ffffff,13.04596,77.5452,13,50.0
876014590ffffff,13.04596,77.5452,14,50.0
876014590ffffff,13.04596,77.5452,15,50.0
876014590ffffff,13.04596,77.5452,16,50.0
876014590ffffff,13.04596,77.5452,17,50.0
876014590ffffff,13.04596,77.5452,18,50.0
876014590ffffff,13.04596,77.5452,19,50.0
876014590ffffff,13.04596,77.5452,20,50.0
876014590ffffff,13.04596,77.5452,21,50.0
876014590ffffff,13.04596,77.5452,22,50.0
876014590ffffff,13.04596,77.5452,23,50.0
876014590ffffff,13.04596,77.5452,24,50.0
876014590ffffff,13.04596,77.5452,25,50.0
876014590ffffff,13.04596,77.5452,26,50.0
876014590ffffff,13.04596,77.5452,27,50.0
876014590ffffff,13.04596,77.5452,28,50.0
876014590ffffff,13.04596,77.5452,29,50.0
